term,alpha_i,alpha_not_i,alpha_0i
arena,0.004234762122419447,127.56167634777907,127.56591110990149
arf,0.00756920934270015,306.10895574609935,306.11652495544206
arg,0.0015169227438127922,128.32492876859462,128.32644569133842
argc,0.001960825892275677,115.40064346728637,115.40260429317864
argic,0.013810755703160241,161.3525294902048,161.36634024590796
args,0.001268295682140806,72.02576035868472,72.02702865436686
arguably,0.0029051063994075654,203.2414310634234,203.2443361698228
argue,0.03485924281472946,310.98718639731356,311.0220456401283
argued,0.07145635178828712,2864.700876358398,2864.772332710186
arguing,0.021344507961717385,364.736210135889,364.7575546438507
argument,0.05854561222190377,242.37176052401693,242.43030613623884
arguments,0.07700459598026674,757.7385119182543,757.8155165142346
argv,0.0013985657559054665,70.476194060319,70.47759262607491
arise,0.025018597938921364,1713.146212786627,1713.171231384566
arises,0.002535450791104348,151.10264162770494,151.10517707849604
aristide,0.0010820741815823558,75.19668571162106,75.19776778580264
arithmetic,0.006471129156442881,307.5712863908634,307.5777575200199
arizona,0.006371098912874262,182.95459246519567,182.96096356410854
arlington,0.007084053964305472,433.52571024915824,433.53279430312256
arm,0.010215927230142145,133.93360608919002,133.94382201642017
armed,0.046752793224877714,639.3434414692272,639.390194262452
armenia,0.02177134287038271,258.8209375734548,258.8427089163252
armenian,0.009665158643968693,68.29699438894811,68.30665954759208
armenians,0.010606405587167099,79.66648407192174,79.67709047750891
armies,0.0015009694922593375,109.10767036837714,109.1091713378694
armor,0.00306509607521863,243.9231276481631,243.92619274423834
armored,0.006039314602987993,316.6797198845342,316.68575919913724
arms,0.033034372362503714,310.63696224276913,310.66999661513165
army,0.02851056573338368,223.17971710698384,223.20822767271721
around,0.3599281796230727,536.6341285772053,536.9940567568284
arrange,0.03460515790668566,16097.088928716224,16097.123533874132
arranged,0.006046103404317277,158.86186933551568,158.86791543892
arrangement,0.003421402235519553,125.69489304285528,125.6983144450908
array,0.016867274028847877,711.0073255113782,711.0241927854071
arrays,0.0014907720695278904,90.96717759849015,90.96866837055968
arrest,0.01033075950886822,420.20586156172135,420.2161923212302
arrested,0.0287115672056573,955.714350923979,955.7430624911847
arrival,0.0023497227459150128,149.46988704336877,149.4722367661147
arrive,0.015621933329973721,1649.6067051555053,1649.6223270888354
arrived,0.007410637829016501,135.8161302284935,135.82354086632253
arrives,0.0017499743993301105,121.62112573881548,121.62287571321481
arriving,0.002299466986265691,181.38336571409883,181.3856651810851
arrogance,0.012205919357265727,330.1349547402177,330.147160659575
arrogant,0.003731098995054187,89.28743465765262,89.29116575664769
arrow,0.0009074353172354957,55.53369184535935,55.53459928067659
art,0.015211320465906416,162.53260223788106,162.54781355834697
arthur,0.004885624663736365,150.16751146658322,150.17239709124695
article,0.09530006956429206,255.41275668841647,255.50805675798077
articles,0.08499619409614,683.2997619324142,683.3847581265103
artificial,0.004631923602524178,162.73709056227318,162.7417224858757
artillery,0.0025728203219394404,130.10038094987928,130.10295377020122
artist,0.008408596750515506,507.2379757278623,507.24638432461285
artists,0.001924229614499119,154.06331136017715,154.06523558979166
arts,0.005437842242123427,271.82112251563905,271.8265603578812
artwork,0.006453892298551055,880.143642580587,880.1500964728855
aryan,0.0046171066311426635,336.70202015919983,336.706637265831
as,1.9812969711352668,310.789436143197,312.7707331143323
asala,0.0029577204617065866,114.38316565385634,114.38612337431805
ascension,0.002689881741352729,255.10051748608868,255.10320736783004
ascii,0.010143156984356421,185.34456570090674,185.3547088578911
ashamed,0.0016904048499795988,91.07114211565579,91.07283252050577
asia,0.001286343462098768,69.68982517317095,69.69111151663304
asian,0.001215975888225695,67.26962451880402,67.27084049469225
aside,0.05953048363061871,613.7347480779104,613.794278561541
ask,0.1457656524039504,338.9782065809523,339.12397223335626
asked,0.0900706641648016,335.9456508133428,336.0357214775076
asking,0.04922589918674972,213.71548168838007,213.76470758756682
asks,0.017980340170027958,550.6440004619012,550.6619808020713
asleep,0.0037448181866028265,353.8855080793652,353.8892528975518
aspect,0.017006687359841156,406.6679985922139,406.6850052795738
aspects,0.01615114612674741,181.25241758111846,181.26856872724522
ass,0.05338918928300822,917.949135365371,918.0025245546541
assault,0.01746128392241715,272.18696888272217,272.2044301666446
assaults,0.004001130899857923,229.6204568705399,229.62445800143976
assemble,0.0019301085265756638,84.21450200066856,84.21643210919514
assembled,0.003442239850566109,92.52256304556431,92.52600528541488
assembler,0.002018480552276923,96.28346807324212,96.2854865537944
assembly,0.0063514074032135935,91.21040223688898,91.2167536442922
assert,0.03110379567888274,822.3161489459575,822.3472527416363
asserted,0.00316437125198992,282.814716444801,282.817880816053
asserting,0.0050767281799114945,583.436871113436,583.441947841616
assertion,0.010492700517494624,347.8833414800073,347.8938341805248
assertions,0.005629269792494759,354.8386667092747,354.8442959790672
asserts,0.0010443301638470208,73.3137903855137,73.31483471567755
assess,0.0020175787304422105,97.21917573862412,97.22119331735456
assessment,0.08138120438216453,6634.440610200048,6634.52199140443
asshole,0.0037014743675870348,217.40299021034932,217.4066916847169
assign,0.006043439877990591,344.5116226605159,344.5176661003939
assigned,0.0033945906842349333,92.7754975322003,92.77889212288454
assist,0.02543671300637788,916.0927992510086,916.118235964015
assistance,0.010919845533568425,217.63454326890198,217.64546311443556
assistant,0.0032539242244302023,84.46815153574943,84.47140545997385
assisted,0.0025581121117958187,139.08836422510956,139.09092233722134
assists,0.002279620230381563,112.26932666438336,112.27160628461374
associate,0.03098517808542897,1655.1752829240104,1655.206268102096
associated,0.07659413574846144,1213.9714149793951,1214.0480091151437
associates,0.0034632969171537464,233.24076219787509,233.24422549479223
association,0.03708124012839068,677.4848691510975,677.5219503912259
associations,0.0013827906562704126,83.35637165961253,83.3577544502688
assume,0.0773084198225902,317.04086891714127,317.11817733696387
assumed,0.15215172865321777,2400.653416078911,2400.8055678075643
assumes,0.005734676240167945,106.03638150263104,106.04211617887121
assuming,0.045091147023499915,259.30748768238544,259.35257882940897
assumption,0.03589141122106446,565.1323549951337,565.1682464063548
assumptions,0.011426918229238506,335.88529179838423,335.89671871661346
assurance,0.0010880241774913503,55.499477062994394,55.500565087171886
assure,0.004369193709210881,199.7306717452401,199.7350409389493
assured,0.005381571388876943,164.17376046862478,164.17914204001366
asteroids,0.003928032611383922,297.7957029156001,297.7996309482115
astray,0.009041123351094959,1174.351027486078,1174.3600686094292
astro,0.008456492098855675,294.14628615591727,294.1547426480161
astronaut,0.0024347222935838537,157.33142544914983,157.3338601714434
astronomical,0.002727952512224009,136.4942840719228,136.49701202443504
astronomy,0.006981750749814548,192.27478751817827,192.2817692689281
astros,0.002814420991152705,159.95766650365633,159.96048092464747
asynchronous,0.0013414973867542353,69.25414301223682,69.25548450962359
at,1.9118571754158327,433.3338566523678,435.2457138277836
atari,0.0012728354379732735,49.229571662307414,49.23084449774539
ate,0.0029483246225538115,110.5508826433746,110.55383096799716
atf,0.004474830703168467,138.54892378607016,138.55339861677334
atheism,0.009038735328327108,101.51882075864935,101.52785949397769
atheist,0.014448516695115595,171.78220177488575,171.79665029158087
atheists,0.008552186535597209,110.13058751197693,110.13913969851252
athena,0.011598623251564105,381.82885564883793,381.8404542720895
athens,0.002844590743942717,124.1348994969192,124.13774408766315
ati,0.006377986687501746,88.16741425952051,88.17379224620801
atlanta,0.008366307927489842,152.8086615142952,152.8170278222227
atlantic,0.015539000668298188,922.3681711855338,922.3837101862022
atlas,0.0015508861550101432,70.18879714803617,70.19034803419119
atm,0.000860773946485435,42.42648266831367,42.42734344226015
atmosphere,0.00502355041845253,133.55216244327457,133.55718599369303
atmospheric,0.011442179669634229,757.184688002122,757.1961301817917
atomic,0.002352662473392588,101.96869836693149,101.97105102940489
atoms,0.0012616056698463065,54.818349403948474,54.81961100961832
atrocities,0.05281985702854507,3013.625463291396,3013.6782831484247
att,0.00522488550485992,93.98530960086295,93.9905344863678
attach,0.0027629410810445574,133.8904477977834,133.89321073886444
attached,0.008840335266654068,125.90734076788623,125.91618110315288
attack,0.034911768391405015,222.84612956946265,222.88104133785404
attacked,0.019744176787627382,378.2434908217195,378.26323499850713
attacker,0.00557954398692758,329.9346578001609,329.9402373441478
attacking,0.07016867436405061,1184.9603396106224,1185.0305082849866
attacks,0.028276536309642695,332.92798008665363,332.9562566229633
attempt,0.03967731805849365,304.91270027360713,304.9523775916656
attempted,0.027398676001605976,865.7869144437832,865.8143131197847
attempting,0.019475115015340102,417.6938511711434,417.71332628615875
attempts,0.02016655141481585,249.83318256209517,249.85334911350998
attend,0.003528466389457837,87.7985011854618,87.80202965185126
attendance,0.0012164673137404166,77.88630105915337,77.88751752646711
attended,0.003325857764760573,171.6171309638879,171.62045682165265
attendees,0.004645692564828892,421.99629547794336,422.0009411705082
attending,0.0017458971609911702,70.47592452724807,70.47767042440906
attention,0.03384060020404162,299.2219973229984,299.2558379232024
attitude,0.09143319495125928,1276.476134594434,1276.567567789385
attitudes,0.0044655489569342096,134.082087618244,134.08655316720095
attorney,0.01326197698718793,379.3248345529998,379.33809652998696
attraction,0.0010758111999449131,74.42514511748992,74.42622092868986
attractive,0.0021061242937588957,97.14038849299378,97.14249461728754
attribute,0.005458863198484832,256.29235563043716,256.29781449363566
attributed,0.004517902123918402,200.16501944970096,200.16953735182489
attributes,0.022126852476951724,1007.6860201652286,1007.7081470177055
au,0.03761109644959871,438.0673798596526,438.1049909561022
audience,0.013304460762164237,578.0651576941112,578.0784621548734
audio,0.00900501517683514,84.80483968835554,84.81384470353238
aug,0.006661888469361784,302.3733846462573,302.38004653472666
august,0.052077888991931255,1237.7639784329938,1237.8160563219858
austin,0.006640142648622949,185.75526330810047,185.7619034507491
australia,0.033918812349226946,698.0187394754236,698.0526582877728
australian,0.0029742711154067706,117.17758456376325,117.18055883487865
austria,0.002685181817763586,111.29846379737828,111.30114897919604
authentic,0.010299434131737693,492.4642162310733,492.47451566520505
authentication,0.01029059811625551,906.0816904146058,906.091981012722
authenticity,0.006864256122325042,940.0889150552808,940.0957793114031
author,0.044957836977153984,395.55290511327615,395.59786295025333
authored,0.00966921611612803,461.5105132272929,461.52018244340906
authorities,0.018633226983227988,250.7916788335402,250.81031206052344
authority,0.041073472821693234,374.5250625119681,374.56613598478975
authorization,0.004794097569719746,212.01230288085898,212.0170969784287
authorize,0.009980059738627253,1192.3006473445446,1192.3106274042832
authorized,0.008375333137711084,173.39259657516354,173.40097190830124
authors,0.06640234437794099,1643.2846357392477,1643.3510380836258
authur,0.0010992957716368552,77.17332708681579,77.17442638258743
auto,0.01927577124585928,183.14702238245073,183.1662981536966
autocad,0.0023889911382124207,191.52012835045295,191.52251734159117
autoexec,0.0019074781816541748,72.45374133983393,72.45564881801558
automated,0.003500151930578917,104.5374513650863,104.54095151701688
automatic,0.013991914041185992,144.45968421651173,144.47367613055292
automatically,0.022571598290211402,377.54996311178354,377.57253471007374
automatics,0.002790427057673138,159.13109973761107,159.13389016466874
automobile,0.0086628475830164,293.00288443672355,293.0115472843066
automobiles,0.0029714752579071122,194.41390329475388,194.4168747700118
automotive,0.001692633834279315,90.05902559649137,90.06071823032565
autonomy,0.0010825567935844947,75.20869247043878,75.20977502723237
autos,0.006789247550367681,208.41715258426333,208.4239418318137
av,0.009398870726257903,593.5123807976792,593.5217796684054
avail,0.0033939686129613594,144.55154650900042,144.55494047761337
availability,0.02727698814284122,786.2323043238765,786.2595813120193
available,0.18927091831474577,341.9851148507794,342.1743857690941
ave,0.006843726018993713,242.4769548066655,242.4837985326845
avenue,0.03912481975249635,1277.2044731576984,1277.243597977451
average,0.0322575894743515,256.4614520152709,256.4937096047452
averages,0.001780286822755362,60.42314409925244,60.4249243860752
